model,embedding_file,embedding_dim,doc_count,query_count,strategy,anchor_count,top_k,pool_size,mean_recall,all_top_k_contained,any_hit,anchor_select_seconds,signature_build_seconds,search_ms_per_query
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,384,3000,1000,farthest_raw,256,10,500,0.9980999999999999,0.983,1.0,0.08803819993045181,0.014409900060854852,0.6055310999508947
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,384,3000,1000,farthest_raw,256,10,1000,0.9994000000000001,0.995,1.0,0.08803819993045181,0.014409900060854852,0.6055310999508947
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,384,3000,1000,farthest_row_zscore,256,10,50,0.9015,0.478,1.0,0.11870779993478209,0.032110100029967725,0.7280700999544933
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,384,3000,1000,farthest_row_zscore,256,10,100,0.955,0.701,1.0,0.11870779993478209,0.032110100029967725,0.7280700999544933
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,384,3000,1000,farthest_row_zscore,256,10,250,0.9889,0.908,1.0,0.11870779993478209,0.032110100029967725,0.7280700999544933
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,384,3000,1000,farthest_row_zscore,256,10,500,0.9983,0.983,1.0,0.11870779993478209,0.032110100029967725,0.7280700999544933
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,384,3000,1000,farthest_row_zscore,256,10,1000,0.9999,0.999,1.0,0.11870779993478209,0.032110100029967725,0.7280700999544933
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,768,3000,1000,random_raw,256,10,50,0.5471,0.013,0.999,0.0001514999894425273,0.02578429994173348,0.6498185000382364
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,768,3000,1000,random_raw,256,10,100,0.6738,0.06,1.0,0.0001514999894425273,0.02578429994173348,0.6498185000382364
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,768,3000,1000,random_raw,256,10,250,0.8414,0.304,1.0,0.0001514999894425273,0.02578429994173348,0.6498185000382364
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,768,3000,1000,random_raw,256,10,500,0.9402,0.621,1.0,0.0001514999894425273,0.02578429994173348,0.6498185000382364
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,768,3000,1000,random_raw,256,10,1000,0.9902000000000001,0.922,1.0,0.0001514999894425273,0.02578429994173348,0.6498185000382364
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,768,3000,1000,random_row_zscore,256,10,50,0.6287999999999999,0.036,1.0,0.00011440005619078875,0.028386299964040518,0.7160670000594109
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,768,3000,1000,random_row_zscore,256,10,100,0.7447,0.117,1.0,0.00011440005619078875,0.028386299964040518,0.7160670000594109
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,768,3000,1000,random_row_zscore,256,10,250,0.8708000000000001,0.356,1.0,0.00011440005619078875,0.028386299964040518,0.7160670000594109
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,768,3000,1000,random_row_zscore,256,10,500,0.9485,0.661,1.0,0.00011440005619078875,0.028386299964040518,0.7160670000594109
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,768,3000,1000,random_row_zscore,256,10,1000,0.9898,0.916,1.0,0.00011440005619078875,0.028386299964040518,0.7160670000594109
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,768,3000,1000,farthest_raw,256,10,50,0.5969000000000001,0.02,0.998,0.14751649997197092,0.02253539999946952,0.728386800037697
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,768,3000,1000,farthest_raw,256,10,100,0.7221000000000001,0.091,0.999,0.14751649997197092,0.02253539999946952,0.728386800037697
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,768,3000,1000,farthest_raw,256,10,250,0.8753000000000001,0.385,1.0,0.14751649997197092,0.02253539999946952,0.728386800037697
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,768,3000,1000,farthest_raw,256,10,500,0.9525000000000001,0.696,1.0,0.14751649997197092,0.02253539999946952,0.728386800037697
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,768,3000,1000,farthest_raw,256,10,1000,0.9919000000000001,0.934,1.0,0.14751649997197092,0.02253539999946952,0.728386800037697
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,768,3000,1000,farthest_row_zscore,256,10,50,0.6855999999999999,0.062,1.0,0.13575379992835224,0.027225499972701073,0.6599789999891073
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,768,3000,1000,farthest_row_zscore,256,10,100,0.7908000000000001,0.162,1.0,0.13575379992835224,0.027225499972701073,0.6599789999891073
